N,long_orig,lat_orig,name,fclass,additional_info,zone,buckets,time_windows,closed,type,id,lat_snapped_trucktest,long_snapped_trucktest,snapped_dist_trucktest
1735.0,-73.94089868,40.65098217,2456,1.0,2456.0,BK2_3,1.0,,0.0,Customer,,40.65098,-73.94093,2.967549854
1736.0,-73.98573844,40.68454445,1455,1.0,1455.0,BK2_3,1.0,,0.0,Customer,,40.684807,-73.985562,32.893509198
1737.0,-73.98573844,40.68454445,1433,0.0,1433.0,BK2_3,5.0,,0.0,Customer,,40.684807,-73.985562,32.893509198
1738.0,-73.98573844,40.68454445,1401,0.0,1401.0,BK2_3,1.0,,0.0,Customer,,40.684807,-73.985562,32.893509198
1739.0,-73.98573844,40.68454445,1402,0.0,1402.0,BK2_3,1.0,,0.0,Customer,,40.684807,-73.985562,32.893509198
1740.0,-73.94925243,40.7031583,43,0.0,43.0,BK1,1.0,,0.0,Customer,,40.703195,-73.94929,5.289641788
1741.0,-73.94925243,40.7031583,17,0.0,17.0,BK1,1.0,,0.0,Customer,,40.703195,-73.94929,5.289641788
1742.0,-73.94925243,40.7031583,235,0.0,235.0,BK1,5.0,,0.0,Customer,,40.703195,-73.94929,5.289641788
1743.0,-74.0008839,40.68773908,429,1.0,429.0,BK2_3,1.0,,0.0,Customer,,40.687613,-74.000959,15.428388665
1744.0,-73.90757116,40.69023444,907,1.0,907.0,BK1,1.0,,0.0,Customer,,40.690325,-73.90748,12.561293929
1745.0,-73.90757116,40.69023444,886,1.0,886.0,BK1,1.0,,0.0,Customer,,40.690325,-73.90748,12.561293929
1746.0,-74.01358614,40.6525647,1629,1.0,1629.0,BK2_3,1.0,,0.0,Customer,,40.652558,-74.013596,1.030406447
1747.0,-74.01358614,40.6525647,1630,1.0,1630.0,BK2_3,1.0,,0.0,Customer,,40.652558,-74.013596,1.030406447
1748.0,-73.91862545,40.70137038,981,1.0,981.0,BK1,1.0,,0.0,Customer,,40.701363,-73.918612,1.3455650110000001
1749.0,-73.94777052,40.66236423,1988,1.0,1988.0,BK2_3,1.0,,0.0,Customer,,40.662357,-73.947897,10.858717993
1750.0,-73.95861475,40.62086568,2871,1.0,2871.0,BK4,1.0,,0.0,Customer,,40.620862,-73.958642,2.057843442
1751.0,-73.99442168,40.66662358,1539,1.0,1539.0,BK2_3,1.0,,0.0,Customer,,40.666559,-73.994492,9.109164497
1752.0,-73.99442168,40.66662358,1540,1.0,1540.0,BK2_3,1.0,,0.0,Customer,,40.666559,-73.994492,9.109164497
1753.0,-73.91470619,40.66385046,2180,1.0,2180.0,BK4,1.0,,0.0,Customer,,40.663797,-73.915055,30.31637941
1754.0,-73.90242662,40.67742385,1192,1.0,1192.0,BK4,1.0,,0.0,Customer,,40.677409,-73.902351,6.748391879
1755.0,-73.98573844,40.68454445,1460,1.0,1460.0,BK2_3,1.0,,0.0,Customer,,40.684807,-73.985562,32.893509198
1756.0,-73.95217163,40.65314021,1914,0.0,1914.0,BK2_3,5.0,,0.0,Customer,,40.653106,-73.952731,47.50689122
1757.0,-73.92410653,40.70489798,921,1.0,921.0,BK1,1.0,,0.0,Customer,,40.705048,-73.924368,27.839343406
1758.0,-73.86960376,40.65332578,1378,0.0,1378.0,BK4,5.0,,0.0,Customer,,40.653691,-73.869878,46.794816203
1759.0,-73.86960376,40.65332578,1180,0.0,1180.0,BK4,1.0,,0.0,Customer,,40.653691,-73.869878,46.794816203
1760.0,-73.86960376,40.65332578,1120,0.0,1120.0,BK4,1.0,,0.0,Customer,,40.653691,-73.869878,46.794816203
1761.0,-73.97462654,40.68038498,407,1.0,407.0,BK2_3,1.0,,0.0,Customer,,40.68039,-73.974643,1.58538423
1762.0,-73.87912218,40.6639329,1137,0.0,1137.0,BK4,1.0,,0.0,Customer,,40.66375,-73.878976,23.689488571
1763.0,-73.87912218,40.6639329,1334,0.0,1334.0,BK4,5.0,,0.0,Customer,,40.66375,-73.878976,23.689488571
1764.0,-73.87912218,40.6639329,1077,0.0,1077.0,BK4,1.0,,0.0,Customer,,40.66375,-73.878976,23.689488571
1765.0,-73.98573844,40.68454445,1461,1.0,1461.0,BK2_3,1.0,,0.0,Customer,,40.684807,-73.985562,32.893509198
1766.0,-73.98573844,40.68454445,1459,1.0,1459.0,BK2_3,1.0,,0.0,Customer,,40.684807,-73.985562,32.893509198
1767.0,-73.98573844,40.68454445,1468,1.0,1468.0,BK2_3,1.0,,0.0,Customer,,40.684807,-73.985562,32.893509198
1768.0,-73.88039139,40.65873778,1212,1.0,1212.0,BK4,1.0,,0.0,Customer,,40.658879,-73.880499,18.095828358
1769.0,-73.91859497,40.65827073,2402,1.0,2402.0,BK2_3,1.0,,0.0,Customer,,40.658376,-73.918432,17.915960916
1770.0,-73.91859497,40.65827073,2403,1.0,2403.0,BK2_3,1.0,,0.0,Customer,,40.658376,-73.918432,17.915960916
1771.0,-73.96265075,40.67369644,1733,0.0,1733.0,BK2_3,1.0,,0.0,Customer,,40.673529,-73.962712,19.074738576
1772.0,-73.96265075,40.67369644,1888,0.0,1888.0,BK2_3,5.0,,0.0,Customer,,40.673529,-73.962712,19.074738576
1773.0,-73.96265075,40.67369644,1754,0.0,1754.0,BK2_3,1.0,,0.0,Customer,,40.673529,-73.962712,19.074738576
1774.0,-74.00072,40.69270107,1445,1.0,1445.0,BK2_3,1.0,,0.0,Customer,,40.692664,-74.000734,4.143866504
1775.0,-73.93604462,40.64735623,2311,0.0,2311.0,BK2_3,1.0,,0.0,Customer,,40.647966,-73.936112,67.767216828
1776.0,-73.93604462,40.64735623,2280,0.0,2280.0,BK2_3,1.0,,0.0,Customer,,40.647966,-73.936112,67.767216828
1777.0,-73.93604462,40.64735623,2546,0.0,2546.0,BK2_3,5.0,,0.0,Customer,,40.647966,-73.936112,67.767216828
1778.0,-73.89046201,40.66190377,1243,1.0,1243.0,BK4,1.0,,0.0,Customer,,40.661743,-73.890839,36.271127922
1779.0,-73.97833581,40.68111815,1407,0.0,1407.0,BK2_3,1.0,,0.0,Customer,,40.681179,-73.978292,7.609275795
1780.0,-73.97833581,40.68111815,1422,0.0,1422.0,BK2_3,1.0,,0.0,Customer,,40.681179,-73.978292,7.609275795
1781.0,-73.97833581,40.68111815,1561,0.0,1561.0,BK2_3,5.0,,0.0,Customer,,40.681179,-73.978292,7.609275795
1782.0,-73.88582271,40.68231557,1216,1.0,1216.0,BK4,1.0,,0.0,Customer,,40.682258,-73.886219,33.84634741
1783.0,-73.91908935,40.64807643,2433,1.0,2433.0,BK2_3,1.0,,0.0,Customer,,40.647878,-73.918875,28.451527798
1784.0,-73.89750187,40.67678231,1247,1.0,1247.0,BK4,1.0,,0.0,Customer,,40.676835,-73.897128,31.935831015
1785.0,-73.90410399,40.66962088,2115,0.0,2115.0,BK4,1.0,,0.0,Customer,,40.669644,-73.903948,13.600760518
1786.0,-73.90410399,40.66962088,2220,0.0,2220.0,BK4,5.0,,0.0,Customer,,40.669644,-73.903948,13.600760518
1787.0,-73.90410399,40.66962088,2140,0.0,2140.0,BK4,1.0,,0.0,Customer,,40.669644,-73.903948,13.600760518
1788.0,-73.9481647,40.64649046,2470,1.0,2470.0,BK2_3,1.0,,0.0,Customer,,40.646494,-73.948131,2.9697529840000003
1789.0,-73.9481647,40.64649046,2447,1.0,2447.0,BK2_3,1.0,,0.0,Customer,,40.646494,-73.948131,2.9697529840000003
1790.0,-74.00790948,40.63305951,1671,1.0,1671.0,BK2_3,1.0,,0.0,Customer,,40.632809,-74.008175,35.665981883
1791.0,-73.97024014,40.68490528,781,1.0,781.0,BK1,1.0,,0.0,Customer,,40.684908,-73.970221,1.4543962000000001
1792.0,-73.97732022,40.68553369,544,0.0,544.0,BK2_3,5.0,,0.0,Customer,,40.685561,-73.977092,19.325047251
1793.0,-73.99869778,40.65086137,1676,1.0,1676.0,BK2_3,1.0,,0.0,Customer,,40.650855,-73.9987,0.6978496620000001
1794.0,-73.94067639,40.6879056,785,1.0,785.0,BK1,1.0,,0.0,Customer,,40.688103,-73.940714,22.355413253000002
1795.0,-73.89907631,40.67977591,1208,1.0,1208.0,BK4,1.0,,0.0,Customer,,40.679557,-73.899072,24.213301687
1796.0,-73.99118184,40.66977795,1575,1.0,1575.0,BK2_3,1.0,,0.0,Customer,,40.669827,-73.991138,6.590754896
1797.0,-73.9725911,40.70273343,345,1.0,345.0,BK2_3,1.0,,0.0,Customer,,40.701817,-73.97359,132.252180938
1798.0,-73.9725911,40.70273343,526,1.0,526.0,BK2_3,1.0,,0.0,Customer,,40.701817,-73.97359,132.252180938
1799.0,-73.92276095,40.69385316,868,1.0,868.0,BK1,1.0,,0.0,Customer,,40.693747,-73.922576,19.375158111
1800.0,-73.93831225,40.7100985,147,1.0,147.0,BK1,1.0,,0.0,Customer,,40.709988,-73.938291,12.309447155
1801.0,-73.98330518,40.66212241,1595,0.0,1595.0,BK2_3,1.0,,0.0,Customer,,40.661905,-73.983489,28.497599794
1802.0,-73.98330518,40.66212241,1729,0.0,1729.0,BK2_3,5.0,,0.0,Customer,,40.661905,-73.983489,28.497599794
1803.0,-73.98330518,40.66212241,1608,0.0,1608.0,BK2_3,1.0,,0.0,Customer,,40.661905,-73.983489,28.497599794
1804.0,-73.98783393,40.67444396,1410,0.0,1410.0,BK2_3,1.0,,0.0,Customer,,40.674683,-73.988333,50.17649904
1805.0,-73.98783393,40.67444396,1425,0.0,1425.0,BK2_3,1.0,,0.0,Customer,,40.674683,-73.988333,50.17649904
1806.0,-73.98783393,40.67444396,1564,0.0,1564.0,BK2_3,5.0,,0.0,Customer,,40.674683,-73.988333,50.17649904
1807.0,-73.95217163,40.65314021,2039,1.0,2039.0,BK2_3,1.0,,0.0,Customer,,40.653106,-73.952731,47.50689122
1808.0,-73.95217163,40.65314021,2040,1.0,2040.0,BK2_3,1.0,,0.0,Customer,,40.653106,-73.952731,47.50689122
1809.0,-73.95217163,40.65314021,2038,1.0,2038.0,BK2_3,1.0,,0.0,Customer,,40.653106,-73.952731,47.50689122
1810.0,-73.9440888,40.64246944,2457,1.0,2457.0,BK2_3,1.0,,0.0,Customer,,40.642485,-73.943856,20.028971906
1811.0,-73.92525362,40.67296195,1861,1.0,1861.0,BK2_3,1.0,,0.0,Customer,,40.672959,-73.92525499999999,0.333137434
1812.0,-73.9536938,40.67781475,1885,1.0,1885.0,BK2_3,1.0,,0.0,Customer,,40.678016,-73.953624,23.264909378
1813.0,-73.96284332,40.69368122,537,1.0,537.0,BK2_3,1.0,,0.0,Customer,,40.693557,-73.962823,13.784709795
1814.0,-73.99341411,40.62739196,1665,1.0,1665.0,BK2_3,1.0,,0.0,Customer,,40.62752,-73.993281,18.234805197
1815.0,-73.99341411,40.62739196,1664,1.0,1664.0,BK2_3,1.0,,0.0,Customer,,40.62752,-73.993281,18.234805197
1816.0,-73.96287157,40.68452395,283,0.0,283.0,BK2_3,1.0,,0.0,Customer,,40.684509,-73.963019,12.30406526
1817.0,-73.96287157,40.68452395,281,0.0,281.0,BK2_3,1.0,,0.0,Customer,,40.684509,-73.963019,12.30406526
1818.0,-73.96287157,40.68452395,291,0.0,291.0,BK2_3,5.0,,0.0,Customer,,40.684509,-73.963019,12.30406526
1819.0,-73.93123509,40.66230142,2434,1.0,2434.0,BK2_3,1.0,,0.0,Customer,,40.662486,-73.931173,21.33030716
1820.0,-73.93123509,40.66230142,2435,1.0,2435.0,BK2_3,1.0,,0.0,Customer,,40.662486,-73.931173,21.33030716
1821.0,-73.94548807,40.63408971,2500,1.0,2500.0,BK2_3,1.0,,0.0,Customer,,40.634154,-73.945495,7.131507456
1822.0,-74.00072,40.69270107,1441,1.0,1441.0,BK2_3,1.0,,0.0,Customer,,40.692664,-74.000734,4.143866504
1823.0,-73.93839132,40.63873312,2437,1.0,2437.0,BK2_3,1.0,,0.0,Customer,,40.638715,-73.938679,24.281579304
1824.0,-73.93839132,40.63873312,2436,1.0,2436.0,BK2_3,1.0,,0.0,Customer,,40.638715,-73.938679,24.281579304
1825.0,-73.90242662,40.67742385,1254,1.0,1254.0,BK4,1.0,,0.0,Customer,,40.677409,-73.902351,6.748391879
1826.0,-73.98330518,40.66212241,1693,1.0,1693.0,BK2_3,1.0,,0.0,Customer,,40.661905,-73.983489,28.497599794
1827.0,-73.98330518,40.66212241,1522,1.0,1522.0,BK2_3,1.0,,0.0,Customer,,40.661905,-73.983489,28.497599794
1828.0,-73.87125359,40.66438571,1234,1.0,1234.0,BK4,1.0,,0.0,Customer,,40.664387,-73.871253,0.084549357
1829.0,-73.95698478,40.61197459,2615,0.0,2615.0,BK4,1.0,,0.0,Customer,,40.611976,-73.956962,1.974394545
1830.0,-73.95698478,40.61197459,2594,0.0,2594.0,BK4,1.0,,0.0,Customer,,40.611976,-73.956962,1.974394545
1831.0,-73.95698478,40.61197459,2756,0.0,2756.0,BK4,5.0,,0.0,Customer,,40.611976,-73.956962,1.974394545
1832.0,-73.96099938,40.67417385,2037,1.0,2037.0,BK2_3,1.0,,0.0,Customer,,40.674129,-73.961016,5.306477557
1833.0,-74.01609792,40.65786175,1672,1.0,1672.0,BK2_3,1.0,,0.0,Customer,,40.657528,-74.014238,161.627396382
1834.0,-73.92147962,40.65631948,2393,1.0,2393.0,BK2_3,1.0,,0.0,Customer,,40.656332,-73.921538,5.274363082
1835.0,-73.89871872,40.68982766,971,1.0,971.0,BK1,1.0,,0.0,Customer,,40.690699,-73.898127,109.042294282
1836.0,-73.9761862,40.69132939,385,1.0,385.0,BK2_3,1.0,,0.0,Customer,,40.691327,-73.977689,126.824473644
1837.0,-73.9761862,40.69132939,388,1.0,388.0,BK2_3,1.0,,0.0,Customer,,40.691327,-73.977689,126.824473644
1838.0,-73.93839132,40.63873312,2468,1.0,2468.0,BK2_3,1.0,,0.0,Customer,,40.638715,-73.938679,24.281579304
1839.0,-73.94558641,40.6466383,2276,0.0,2276.0,BK2_3,1.0,,0.0,Customer,,40.646658,-73.945243,29.199959541
1840.0,-73.94558641,40.6466383,2541,0.0,2541.0,BK2_3,5.0,,0.0,Customer,,40.646658,-73.945243,29.199959541
1841.0,-73.94558641,40.6466383,2307,0.0,2307.0,BK2_3,1.0,,0.0,Customer,,40.646658,-73.945243,29.199959541
1842.0,-73.98647084,40.6814061,1458,1.0,1458.0,BK2_3,1.0,,0.0,Customer,,40.681209,-73.985967,48.152093656
1843.0,-73.94067639,40.6879056,780,1.0,780.0,BK1,1.0,,0.0,Customer,,40.688103,-73.940714,22.355413253000002
1844.0,-73.94067639,40.6879056,779,1.0,779.0,BK1,1.0,,0.0,Customer,,40.688103,-73.940714,22.355413253000002
1845.0,-73.94067639,40.6879056,778,1.0,778.0,BK1,1.0,,0.0,Customer,,40.688103,-73.940714,22.355413253000002
1846.0,-73.95632346,40.70356636,634,1.0,634.0,BK1,1.0,,0.0,Customer,,40.703531,-73.95628,5.428899366
1847.0,-73.95632346,40.70356636,614,1.0,614.0,BK1,1.0,,0.0,Customer,,40.703531,-73.95628,5.428899366
1848.0,-73.87147964,40.65966724,1230,1.0,1230.0,BK4,1.0,,0.0,Customer,,40.659831,-73.871102,36.95029019
1849.0,-73.94777052,40.66236423,2019,1.0,2019.0,BK2_3,1.0,,0.0,Customer,,40.662357,-73.947897,10.858717993
1850.0,-73.94777052,40.66236423,2020,1.0,2020.0,BK2_3,1.0,,0.0,Customer,,40.662357,-73.947897,10.858717993
1851.0,-73.89871872,40.68982766,1031,1.0,1031.0,BK1,1.0,,0.0,Customer,,40.690699,-73.898127,109.042294282
1852.0,-74.01885922,40.64191516,1652,1.0,1652.0,BK2_3,1.0,,0.0,Customer,,40.642003,-74.018766,12.685930492
1853.0,-73.91024335,40.67363917,2187,1.0,2187.0,BK4,1.0,,0.0,Customer,,40.6737,-73.910326,10.090263753
1854.0,-73.94777052,40.66236423,1964,1.0,1964.0,BK2_3,1.0,,0.0,Customer,,40.662357,-73.947897,10.858717993
1855.0,-73.95085799,40.66904216,767,1.0,767.0,BK1,1.0,,0.0,Customer,,40.668981,-73.950865,6.682033329
1856.0,-73.91247912,40.65340071,2390,1.0,2390.0,BK2_3,1.0,,0.0,Customer,,40.653241,-73.912721,27.218352455
1857.0,-73.94089868,40.65098217,2499,1.0,2499.0,BK2_3,1.0,,0.0,Customer,,40.65098,-73.94093,2.967549854
1858.0,-73.9255656,40.69112506,697,1.0,697.0,BK1,1.0,,0.0,Customer,,40.691332,-73.9256,23.255450879
1859.0,-73.86955854,40.66462998,1085,0.0,1085.0,BK4,1.0,,0.0,Customer,,40.664674,-73.869259,25.893437156
1860.0,-73.86955854,40.66462998,1342,0.0,1342.0,BK4,5.0,,0.0,Customer,,40.664674,-73.869259,25.893437156
1861.0,-73.86955854,40.66462998,1145,0.0,1145.0,BK4,1.0,,0.0,Customer,,40.664674,-73.869259,25.893437156
1862.0,-73.95490412,40.73005632,1675,1.0,1675.0,BK2_3,1.0,,0.0,Customer,,40.730144,-73.954917,9.733206737
1863.0,-74.00072,40.69270107,1440,1.0,1440.0,BK2_3,1.0,,0.0,Customer,,40.692664,-74.000734,4.143866504
1864.0,-73.94380102,40.69122567,736,1.0,736.0,BK1,1.0,,0.0,Customer,,40.691488,-73.943854,29.314528505
1865.0,-73.95748595,40.66435852,1993,1.0,1993.0,BK2_3,1.0,,0.0,Customer,,40.664292,-73.957482,7.574273661
1866.0,-73.95748595,40.66435852,2000,1.0,2000.0,BK2_3,1.0,,0.0,Customer,,40.664292,-73.957482,7.574273661
1867.0,-73.95748595,40.66435852,1999,1.0,1999.0,BK2_3,1.0,,0.0,Customer,,40.664292,-73.957482,7.574273661
1868.0,-73.95748595,40.66435852,2003,1.0,2003.0,BK2_3,1.0,,0.0,Customer,,40.664292,-73.957482,7.574273661
1869.0,-73.95748595,40.66435852,1961,1.0,1961.0,BK2_3,1.0,,0.0,Customer,,40.664292,-73.957482,7.574273661
1870.0,-73.96096323,40.63316459,2893,1.0,2893.0,BK4,1.0,,0.0,Customer,,40.633167,-73.960924,3.078264545
1871.0,-73.93069891,40.69760511,959,1.0,959.0,BK1,1.0,,0.0,Customer,,40.697493,-73.93068,12.575458
1872.0,-73.91637845,40.65480913,2355,1.0,2355.0,BK2_3,1.0,,0.0,Customer,,40.654978,-73.916572,24.78780174
1873.0,-73.96649914,40.68062504,543,0.0,543.0,BK2_3,5.0,,0.0,Customer,,40.680704,-73.966471,8.979273324
1874.0,-73.96649914,40.68062504,408,1.0,408.0,BK2_3,1.0,,0.0,Customer,,40.680704,-73.966471,8.979273324
1875.0,-73.96649914,40.68062504,409,1.0,409.0,BK2_3,1.0,,0.0,Customer,,40.680704,-73.966471,8.979273324
1876.0,-73.96649914,40.68062504,404,1.0,404.0,BK2_3,1.0,,0.0,Customer,,40.680704,-73.966471,8.979273324
1877.0,-73.91733204,40.65256994,2345,1.0,2345.0,BK2_3,1.0,,0.0,Customer,,40.652635,-73.917233,11.382179856
1878.0,-73.9483251,40.66335834,1962,1.0,1962.0,BK2_3,1.0,,0.0,Customer,,40.663287,-73.948318,7.8025799540000005
1879.0,-73.97104554,40.69074871,312,0.0,312.0,BK2_3,1.0,,0.0,Customer,,40.690712,-73.971374,28.051390912
1880.0,-73.97104554,40.69074871,328,0.0,328.0,BK2_3,1.0,,0.0,Customer,,40.690712,-73.971374,28.051390912
1881.0,-73.97104554,40.69074871,555,0.0,555.0,BK2_3,5.0,,0.0,Customer,,40.690712,-73.971374,28.051390912
1882.0,-73.91453147,40.65940962,2193,1.0,2193.0,BK4,1.0,,0.0,Customer,,40.659353,-73.91491,32.891062057
1883.0,-73.98048755,40.69489831,384,1.0,384.0,BK2_3,1.0,,0.0,Customer,,40.694923,-73.980176,26.200764841
1884.0,-73.97314976,40.661652,1704,1.0,1704.0,BK2_3,1.0,,0.0,Customer,,40.661194,-73.972873,56.063265203
1885.0,-73.95295285,40.66405285,2033,1.0,2033.0,BK2_3,1.0,,0.0,Customer,,40.663785,-73.952921,29.639777158
1886.0,-73.91457088,40.69767077,1006,1.0,1006.0,BK1,1.0,,0.0,Customer,,40.697474,-73.914767,27.202799201
1887.0,-73.92824181,40.68532457,670,1.0,670.0,BK1,1.0,,0.0,Customer,,40.685046,-73.92819,31.451262191
1888.0,-73.94221443,40.70446256,804,0.0,804.0,BK1,5.0,,0.0,Customer,,40.704522,-73.942225,6.495889737
1889.0,-73.94221443,40.70446256,570,0.0,570.0,BK1,1.0,,0.0,Customer,,40.704522,-73.942225,6.495889737
1890.0,-73.94221443,40.70446256,596,0.0,596.0,BK1,1.0,,0.0,Customer,,40.704522,-73.942225,6.495889737
1891.0,-73.96649914,40.68062504,483,1.0,483.0,BK2_3,1.0,,0.0,Customer,,40.680704,-73.966471,8.979273324
1892.0,-73.96649914,40.68062504,405,1.0,405.0,BK2_3,1.0,,0.0,Customer,,40.680704,-73.966471,8.979273324
1893.0,-73.96649914,40.68062504,484,1.0,484.0,BK2_3,1.0,,0.0,Customer,,40.680704,-73.966471,8.979273324
1894.0,-74.00552344,40.67677578,1400,0.0,1400.0,BK2_3,5.0,,0.0,Customer,,40.676905,-74.005462,15.149690445
1895.0,-74.00552344,40.67677578,1395,0.0,1395.0,BK2_3,1.0,,0.0,Customer,,40.676905,-74.005462,15.149690445
1896.0,-74.00552344,40.67677578,1396,0.0,1396.0,BK2_3,1.0,,0.0,Customer,,40.676905,-74.005462,15.149690445
1897.0,-73.87574192,40.66043861,1202,1.0,1202.0,BK4,1.0,,0.0,Customer,,40.660399,-73.875835,9.178558435
1898.0,-73.94777052,40.66236423,1936,0.0,1936.0,BK2_3,1.0,,0.0,Customer,,40.662357,-73.947897,10.858717993
1899.0,-73.94777052,40.66236423,1920,0.0,1920.0,BK2_3,1.0,,0.0,Customer,,40.662357,-73.947897,10.858717993
1900.0,-73.94777052,40.66236423,2079,0.0,2079.0,BK2_3,5.0,,0.0,Customer,,40.662357,-73.947897,10.858717993
1901.0,-73.94777052,40.66236423,1969,1.0,1969.0,BK2_3,1.0,,0.0,Customer,,40.662357,-73.947897,10.858717993
1902.0,-73.94777052,40.66236423,1937,0.0,1937.0,BK2_3,1.0,,0.0,Customer,,40.662357,-73.947897,10.858717993
1903.0,-73.94777052,40.66236423,2080,0.0,2080.0,BK2_3,5.0,,0.0,Customer,,40.662357,-73.947897,10.858717993
1904.0,-73.94777052,40.66236423,1921,0.0,1921.0,BK2_3,1.0,,0.0,Customer,,40.662357,-73.947897,10.858717993
1905.0,-73.94777052,40.66236423,2082,0.0,2082.0,BK2_3,5.0,,0.0,Customer,,40.662357,-73.947897,10.858717993
1906.0,-73.94777052,40.66236423,1941,0.0,1941.0,BK2_3,1.0,,0.0,Customer,,40.662357,-73.947897,10.858717993
1907.0,-73.94777052,40.66236423,1989,1.0,1989.0,BK2_3,1.0,,0.0,Customer,,40.662357,-73.947897,10.858717993
1908.0,-73.94777052,40.66236423,1925,0.0,1925.0,BK2_3,1.0,,0.0,Customer,,40.662357,-73.947897,10.858717993
1909.0,-73.94777052,40.66236423,1971,1.0,1971.0,BK2_3,1.0,,0.0,Customer,,40.662357,-73.947897,10.858717993
1910.0,-73.93181624,40.62292438,2837,1.0,2837.0,BK4,1.0,,0.0,Customer,,40.622903,-73.932155,28.787479089
1911.0,-73.97314976,40.661652,1698,1.0,1698.0,BK2_3,1.0,,0.0,Customer,,40.661194,-73.972873,56.063265203
1912.0,-73.97314976,40.661652,1697,1.0,1697.0,BK2_3,1.0,,0.0,Customer,,40.661194,-73.972873,56.063265203
1913.0,-73.87912218,40.6639329,1324,0.0,1324.0,BK4,5.0,,0.0,Customer,,40.66375,-73.878976,23.689488571
1914.0,-73.87912218,40.6639329,1067,0.0,1067.0,BK4,1.0,,0.0,Customer,,40.66375,-73.878976,23.689488571
1915.0,-73.87912218,40.6639329,1127,0.0,1127.0,BK4,1.0,,0.0,Customer,,40.66375,-73.878976,23.689488571
1916.0,-73.9623052,40.67038346,1901,0.0,1901.0,BK2_3,5.0,,0.0,Customer,,40.67038,-73.962335,2.7260118550000003
1917.0,-73.9623052,40.67038346,1767,0.0,1767.0,BK2_3,1.0,,0.0,Customer,,40.67038,-73.962335,2.7260118550000003
1918.0,-73.9623052,40.67038346,1746,0.0,1746.0,BK2_3,1.0,,0.0,Customer,,40.67038,-73.962335,2.7260118550000003
1919.0,-73.896222,40.66362372,1065,0.0,1065.0,BK4,1.0,,0.0,Customer,,40.663563,-73.896642,35.901895851
1920.0,-73.896222,40.66362372,1061,0.0,1061.0,BK4,1.0,,0.0,Customer,,40.663563,-73.896642,35.901895851
1921.0,-73.896222,40.66362372,1193,0.0,1193.0,BK4,5.0,,0.0,Customer,,40.663563,-73.896642,35.901895851
1922.0,-73.93220423,40.69041206,582,0.0,582.0,BK1,1.0,,0.0,Customer,,40.690577,-73.932238,18.643567275
1923.0,-73.93220423,40.69041206,816,0.0,816.0,BK1,5.0,,0.0,Customer,,40.690577,-73.932238,18.643567275
1924.0,-73.93220423,40.69041206,608,0.0,608.0,BK1,1.0,,0.0,Customer,,40.690577,-73.932238,18.643567275
1925.0,-73.91659402,40.68291343,706,1.0,706.0,BK1,1.0,,0.0,Customer,,40.682635,-73.916539,31.451262191
1926.0,-73.86955854,40.66462998,1227,1.0,1227.0,BK4,1.0,,0.0,Customer,,40.664674,-73.869259,25.893437156
1927.0,-73.95344269,40.70971699,206,1.0,206.0,BK1,1.0,,0.0,Customer,,40.710038,-73.95324,39.630914697
1928.0,-73.95344269,40.70971699,215,1.0,215.0,BK1,1.0,,0.0,Customer,,40.710038,-73.95324,39.630914697
1929.0,-73.94602889,40.70306622,56,1.0,56.0,BK1,1.0,,0.0,Customer,,40.703086,-73.946012,2.511583866
1930.0,-73.94602889,40.70306622,88,1.0,88.0,BK1,1.0,,0.0,Customer,,40.703086,-73.946012,2.511583866
1931.0,-73.94602889,40.70306622,89,1.0,89.0,BK1,1.0,,0.0,Customer,,40.703086,-73.946012,2.511583866
1932.0,-73.97879426,40.68965407,467,1.0,467.0,BK2_3,1.0,,0.0,Customer,,40.689683,-73.978588,18.025554839
1933.0,-73.97879426,40.68965407,468,1.0,468.0,BK2_3,1.0,,0.0,Customer,,40.689683,-73.978588,18.025554839
1934.0,-73.8765897,40.65278954,1285,1.0,1285.0,BK4,1.0,,0.0,Customer,,40.652696,-73.876514,12.126545032
1935.0,-73.95360482,40.64518155,2487,1.0,2487.0,BK2_3,1.0,,0.0,Customer,,40.645164,-73.954019,34.99009428
1936.0,-73.92705149,40.68854697,769,1.0,769.0,BK1,1.0,,0.0,Customer,,40.688529,-73.927187,11.885906008
1937.0,-73.92705149,40.68854697,766,1.0,766.0,BK1,1.0,,0.0,Customer,,40.688529,-73.927187,11.885906008
1938.0,-74.0274083,40.63911775,1655,1.0,1655.0,BK2_3,1.0,,0.0,Customer,,40.639078,-74.027339,7.13549722
1939.0,-73.94585079,40.65553548,2561,1.0,2561.0,BK2_3,1.0,,0.0,Customer,,40.655677,-73.945871,15.612716592
1940.0,-74.0055949,40.65305203,1638,1.0,1638.0,BK2_3,1.0,,0.0,Customer,,40.653068,-74.005617,2.691167944
1941.0,-73.96099938,40.67417385,2034,1.0,2034.0,BK2_3,1.0,,0.0,Customer,,40.674129,-73.961016,5.306477557
1942.0,-74.00072,40.69270107,1574,0.0,1574.0,BK2_3,5.0,,0.0,Customer,,40.692664,-74.000734,4.143866504
1943.0,-74.00072,40.69270107,1573,0.0,1573.0,BK2_3,1.0,,0.0,Customer,,40.692664,-74.000734,4.143866504
1944.0,-74.00072,40.69270107,1572,0.0,1572.0,BK2_3,1.0,,0.0,Customer,,40.692664,-74.000734,4.143866504
1945.0,-74.02841056,40.64497915,1653,1.0,1653.0,BK2_3,1.0,,0.0,Customer,,40.643958,-74.028212,114.522910966
